62,2016-01-24-130,1.0
64,2016-01-24-130,0.0
65,2016-01-24-130,0.0
66,2016-01-24-130,0.0
1,2016-01-24-142,3.0
2,2016-01-24-142,0.0
4,2016-01-24-142,1.0
5,2016-01-24-142,0.0
6,2016-01-24-142,0.0
7,2016-01-24-142,7.0
8,2016-01-24-142,7.0
9,2016-01-24-142,1.0
11,2016-01-24-142,0.0
12,2016-01-24-142,3.0
13,2016-01-24-142,0.0
14,2016-01-24-142,2.0
16,2016-01-24-142,0.0
18,2016-01-24-142,6.0
19,2016-01-24-142,1.0
20,2016-01-24-142,1.0
21,2016-01-24-142,0.0
22,2016-01-24-142,9.0
23,2016-01-24-142,12.0
24,2016-01-24-142,2.0
25,2016-01-24-142,1.0
26,2016-01-24-142,0.0
27,2016-01-24-142,8.0
28,2016-01-24-142,11.0
29,2016-01-24-142,1.0
31,2016-01-24-142,1.0
33,2016-01-24-142,0.0
34,2016-01-24-142,0.0
35,2016-01-24-142,0.0
36,2016-01-24-142,0.0
37,2016-01-24-142,3.0
38,2016-01-24-142,0.0
39,2016-01-24-142,2.0
40,2016-01-24-142,0.0
41,2016-01-24-142,0.0
42,2016-01-24-142,2.0
46,2016-01-24-142,2.0
47,2016-01-24-142,1.0
48,2016-01-24-142,15.0
50,2016-01-24-142,0.0
51,2016-01-24-142,35.0
53,2016-01-24-142,1.0
54,2016-01-24-142,0.0
55,2016-01-24-142,0.0
57,2016-01-24-142,0.0
59,2016-01-24-142,0.0
64,2016-01-24-142,0.0
66,2016-01-24-142,0.0
1,2016-01-26-46,5.0
2,2016-01-26-46,0.0
3,2016-01-26-46,0.0
4,2016-01-26-46,9.0
5,2016-01-26-46,0.0
6,2016-01-26-46,15.0
7,2016-01-26-46,70.0
8,2016-01-26-46,438.0
9,2016-01-26-46,2.0
10,2016-01-26-46,1.0
11,2016-01-26-46,1.0
12,2016-01-26-46,3.0
13,2016-01-26-46,1.0
14,2016-01-26-46,57.0
16,2016-01-26-46,1.0
17,2016-01-26-46,0.0
18,2016-01-26-46,2.0
19,2016-01-26-46,3.0
20,2016-01-26-46,5.0
21,2016-01-26-46,2.0
22,2016-01-26-46,8.0
23,2016-01-26-46,323.0
24,2016-01-26-46,78.0
25,2016-01-26-46,1.0
26,2016-01-26-46,15.0
27,2016-01-26-46,22.0
28,2016-01-26-46,13.0
29,2016-01-26-46,8.0
31,2016-01-26-46,3.0
32,2016-01-26-46,1.0
33,2016-01-26-46,0.0
34,2016-01-26-46,1.0
35,2016-01-26-46,1.0
36,2016-01-26-46,1.0
37,2016-01-26-46,144.0
38,2016-01-26-46,4.0
39,2016-01-26-46,0.0
40,2016-01-26-46,1.0
41,2016-01-26-46,0.0
42,2016-01-26-46,12.0
44,2016-01-26-46,4.0
45,2016-01-26-46,0.0
46,2016-01-26-46,211.0
47,2016-01-26-46,1.0
48,2016-01-26-46,36.0
49,2016-01-26-46,1.0
50,2016-01-26-46,0.0
51,2016-01-26-46,30.0
53,2016-01-26-46,1.0
54,2016-01-26-46,0.0
57,2016-01-26-46,0.0
58,2016-01-26-46,1.0
64,2016-01-26-46,0.0
65,2016-01-26-46,0.0
66,2016-01-26-46,0.0
1,2016-01-26-58,5.0
2,2016-01-26-58,0.0
3,2016-01-26-58,1.0
4,2016-01-26-58,88.0
6,2016-01-26-58,29.0
7,2016-01-26-58,38.0
8,2016-01-26-58,271.0
9,2016-01-26-58,17.0
10,2016-01-26-58,1.0
11,2016-01-26-58,2.0
12,2016-01-26-58,3.0
13,2016-01-26-58,5.0
14,2016-01-26-58,38.0
16,2016-01-26-58,8.0
17,2016-01-26-58,0.0
18,2016-01-26-58,0.0
19,2016-01-26-58,3.0
20,2016-01-26-58,4.0
21,2016-01-26-58,2.0
22,2016-01-26-58,14.0
23,2016-01-26-58,175.0
24,2016-01-26-58,90.0
25,2016-01-26-58,24.0
26,2016-01-26-58,36.0
27,2016-01-26-58,10.0
28,2016-01-26-58,22.0
29,2016-01-26-58,5.0
30,2016-01-26-58,0.0
31,2016-01-26-58,7.0
32,2016-01-26-58,0.0
33,2016-01-26-58,1.0
34,2016-01-26-58,1.0
35,2016-01-26-58,1.0
36,2016-01-26-58,0.0
37,2016-01-26-58,235.0
38,2016-01-26-58,4.0
39,2016-01-26-58,1.0
40,2016-01-26-58,2.0
41,2016-01-26-58,6.0
42,2016-01-26-58,3.0
44,2016-01-26-58,0.0
45,2016-01-26-58,0.0
46,2016-01-26-58,100.0
47,2016-01-26-58,4.0
48,2016-01-26-58,27.0
49,2016-01-26-58,1.0
51,2016-01-26-58,41.0
52,2016-01-26-58,0.0
53,2016-01-26-58,13.0
54,2016-01-26-58,0.0
55,2016-01-26-58,0.0
56,2016-01-26-58,0.0
57,2016-01-26-58,0.0
58,2016-01-26-58,3.0
59,2016-01-26-58,0.0
60,2016-01-26-58,0.0
61,2016-01-26-58,0.0
64,2016-01-26-58,0.0
65,2016-01-26-58,0.0
66,2016-01-26-58,0.0
1,2016-01-26-70,4.0
2,2016-01-26-70,0.0
3,2016-01-26-70,0.0
4,2016-01-26-70,8.0
5,2016-01-26-70,0.0
6,2016-01-26-70,2.0
7,2016-01-26-70,14.0
8,2016-01-26-70,65.0
9,2016-01-26-70,1.0
10,2016-01-26-70,0.0
11,2016-01-26-70,2.0
12,2016-01-26-70,12.0
13,2016-01-26-70,1.0
14,2016-01-26-70,13.0
16,2016-01-26-70,0.0
17,2016-01-26-70,0.0
18,2016-01-26-70,1.0
19,2016-01-26-70,3.0
20,2016-01-26-70,8.0
21,2016-01-26-70,2.0
22,2016-01-26-70,13.0
23,2016-01-26-70,89.0
24,2016-01-26-70,22.0
25,2016-01-26-70,1.0
26,2016-01-26-70,7.0
27,2016-01-26-70,10.0
28,2016-01-26-70,7.0
29,2016-01-26-70,5.0
30,2016-01-26-70,0.0
31,2016-01-26-70,2.0
33,2016-01-26-70,1.0
34,2016-01-26-70,0.0
35,2016-01-26-70,0.0
36,2016-01-26-70,0.0
37,2016-01-26-70,38.0
38,2016-01-26-70,3.0
39,2016-01-26-70,1.0
41,2016-01-26-70,5.0
42,2016-01-26-70,4.0
44,2016-01-26-70,1.0
45,2016-01-26-70,0.0
46,2016-01-26-70,20.0
47,2016-01-26-70,3.0
48,2016-01-26-70,59.0
49,2016-01-26-70,1.0
50,2016-01-26-70,1.0
51,2016-01-26-70,119.0
53,2016-01-26-70,1.0
54,2016-01-26-70,0.0
56,2016-01-26-70,0.0
57,2016-01-26-70,0.0
58,2016-01-26-70,1.0
64,2016-01-26-70,0.0
65,2016-01-26-70,0.0
66,2016-01-26-70,0.0
1,2016-01-26-82,4.0
2,2016-01-26-82,0.0
3,2016-01-26-82,1.0
4,2016-01-26-82,9.0
5,2016-01-26-82,2.0
6,2016-01-26-82,1.0
7,2016-01-26-82,61.0
8,2016-01-26-82,131.0
9,2016-01-26-82,3.0
11,2016-01-26-82,1.0
12,2016-01-26-82,4.0
13,2016-01-26-82,0.0
14,2016-01-26-82,63.0
16,2016-01-26-82,0.0
17,2016-01-26-82,0.0
18,2016-01-26-82,1.0
19,2016-01-26-82,4.0
20,2016-01-26-82,3.0
21,2016-01-26-82,1.0
22,2016-01-26-82,12.0
23,2016-01-26-82,125.0
24,2016-01-26-82,55.0
25,2016-01-26-82,1.0
26,2016-01-26-82,3.0
27,2016-01-26-82,8.0
28,2016-01-26-82,7.0
29,2016-01-26-82,7.0
30,2016-01-26-82,0.0
31,2016-01-26-82,2.0
32,2016-01-26-82,0.0
33,2016-01-26-82,0.0
34,2016-01-26-82,1.0
35,2016-01-26-82,0.0
36,2016-01-26-82,0.0
37,2016-01-26-82,87.0
38,2016-01-26-82,2.0
39,2016-01-26-82,1.0
40,2016-01-26-82,3.0
41,2016-01-26-82,0.0
42,2016-01-26-82,5.0
43,2016-01-26-82,0.0
45,2016-01-26-82,0.0
46,2016-01-26-82,30.0
47,2016-01-26-82,1.0
48,2016-01-26-82,90.0
49,2016-01-26-82,0.0
50,2016-01-26-82,0.0
51,2016-01-26-82,190.0
52,2016-01-26-82,0.0
53,2016-01-26-82,5.0
54,2016-01-26-82,0.0
56,2016-01-26-82,0.0
57,2016-01-26-82,0.0
58,2016-01-26-82,1.0
60,2016-01-26-82,0.0
61,2016-01-26-82,0.0
62,2016-01-26-82,0.0
64,2016-01-26-82,0.0
65,2016-01-26-82,0.0
66,2016-01-26-82,0.0
1,2016-01-26-94,4.0
2,2016-01-26-94,0.0
3,2016-01-26-94,0.0
4,2016-01-26-94,5.0
5,2016-01-26-94,0.0
6,2016-01-26-94,0.0
7,2016-01-26-94,75.0
8,2016-01-26-94,115.0
9,2016-01-26-94,2.0
11,2016-01-26-94,0.0
12,2016-01-26-94,4.0
13,2016-01-26-94,0.0
14,2016-01-26-94,22.0
16,2016-01-26-94,0.0
17,2016-01-26-94,0.0
18,2016-01-26-94,1.0
19,2016-01-26-94,2.0
20,2016-01-26-94,3.0
21,2016-01-26-94,1.0
22,2016-01-26-94,16.0
23,2016-01-26-94,97.0
24,2016-01-26-94,8.0
25,2016-01-26-94,1.0
26,2016-01-26-94,4.0
27,2016-01-26-94,8.0
28,2016-01-26-94,6.0
29,2016-01-26-94,1.0
30,2016-01-26-94,0.0
31,2016-01-26-94,2.0
32,2016-01-26-94,0.0
33,2016-01-26-94,1.0
34,2016-01-26-94,0.0
35,2016-01-26-94,1.0
36,2016-01-26-94,0.0
37,2016-01-26-94,50.0
38,2016-01-26-94,1.0
39,2016-01-26-94,1.0
40,2016-01-26-94,1.0
41,2016-01-26-94,0.0
42,2016-01-26-94,3.0
43,2016-01-26-94,5.0
45,2016-01-26-94,0.0
46,2016-01-26-94,4.0
47,2016-01-26-94,1.0
48,2016-01-26-94,131.0
50,2016-01-26-94,0.0
51,2016-01-26-94,237.0
53,2016-01-26-94,0.0
54,2016-01-26-94,0.0
57,2016-01-26-94,0.0
58,2016-01-26-94,0.0
59,2016-01-26-94,0.0
61,2016-01-26-94,1.0
63,2016-01-26-94,1.0
64,2016-01-26-94,0.0
65,2016-01-26-94,0.0
66,2016-01-26-94,0.0
1,2016-01-26-106,5.0
2,2016-01-26-106,0.0
3,2016-01-26-106,0.0
4,2016-01-26-106,4.0
5,2016-01-26-106,0.0
6,2016-01-26-106,1.0
7,2016-01-26-106,287.0
8,2016-01-26-106,132.0
9,2016-01-26-106,2.0
10,2016-01-26-106,1.0
11,2016-01-26-106,1.0
12,2016-01-26-106,26.0
13,2016-01-26-106,0.0
14,2016-01-26-106,51.0
16,2016-01-26-106,0.0
17,2016-01-26-106,0.0
18,2016-01-26-106,1.0
19,2016-01-26-106,2.0
20,2016-01-26-106,5.0
21,2016-01-26-106,3.0
22,2016-01-26-106,22.0
23,2016-01-26-106,212.0
24,2016-01-26-106,5.0
25,2016-01-26-106,1.0
26,2016-01-26-106,6.0
27,2016-01-26-106,13.0
28,2016-01-26-106,19.0
29,2016-01-26-106,7.0
30,2016-01-26-106,2.0
31,2016-01-26-106,2.0
32,2016-01-26-106,0.0
33,2016-01-26-106,0.0
34,2016-01-26-106,1.0
35,2016-01-26-106,8.0
36,2016-01-26-106,1.0
37,2016-01-26-106,25.0
38,2016-01-26-106,0.0
39,2016-01-26-106,1.0
40,2016-01-26-106,1.0
41,2016-01-26-106,0.0
42,2016-01-26-106,7.0
43,2016-01-26-106,0.0
44,2016-01-26-106,0.0
45,2016-01-26-106,0.0
46,2016-01-26-106,8.0
47,2016-01-26-106,1.0
48,2016-01-26-106,328.0
49,2016-01-26-106,0.0
51,2016-01-26-106,787.0
52,2016-01-26-106,0.0
53,2016-01-26-106,1.0
54,2016-01-26-106,0.0
55,2016-01-26-106,0.0
56,2016-01-26-106,0.0
57,2016-01-26-106,0.0
58,2016-01-26-106,0.0
59,2016-01-26-106,0.0
60,2016-01-26-106,0.0
61,2016-01-26-106,1.0
64,2016-01-26-106,0.0
65,2016-01-26-106,0.0
66,2016-01-26-106,0.0
1,2016-01-26-118,5.0
2,2016-01-26-118,0.0
3,2016-01-26-118,0.0
4,2016-01-26-118,3.0
5,2016-01-26-118,0.0
6,2016-01-26-118,0.0
7,2016-01-26-118,82.0
8,2016-01-26-118,23.0
9,2016-01-26-118,1.0
11,2016-01-26-118,0.0
12,2016-01-26-118,3.0
13,2016-01-26-118,0.0
14,2016-01-26-118,6.0
16,2016-01-26-118,0.0
17,2016-01-26-118,0.0
18,2016-01-26-118,1.0
19,2016-01-26-118,1.0
20,2016-01-26-118,4.0
21,2016-01-26-118,1.0
22,2016-01-26-118,18.0
23,2016-01-26-118,19.0
24,2016-01-26-118,7.0
25,2016-01-26-118,1.0
26,2016-01-26-118,14.0
27,2016-01-26-118,7.0
28,2016-01-26-118,5.0
29,2016-01-26-118,2.0
31,2016-01-26-118,1.0
32,2016-01-26-118,0.0
33,2016-01-26-118,0.0
34,2016-01-26-118,0.0
35,2016-01-26-118,4.0
36,2016-01-26-118,0.0
37,2016-01-26-118,7.0
38,2016-01-26-118,0.0
39,2016-01-26-118,1.0
40,2016-01-26-118,1.0
41,2016-01-26-118,0.0
42,2016-01-26-118,2.0
44,2016-01-26-118,0.0
45,2016-01-26-118,0.0
46,2016-01-26-118,4.0
47,2016-01-26-118,2.0
48,2016-01-26-118,22.0
49,2016-01-26-118,0.0
51,2016-01-26-118,46.0
52,2016-01-26-118,0.0
53,2016-01-26-118,1.0
54,2016-01-26-118,0.0
55,2016-01-26-118,0.0
56,2016-01-26-118,0.0
57,2016-01-26-118,0.0
58,2016-01-26-118,0.0
59,2016-01-26-118,0.0
64,2016-01-26-118,0.0
65,2016-01-26-118,0.0
66,2016-01-26-118,0.0
1,2016-01-26-130,5.0
2,2016-01-26-130,0.0
3,2016-01-26-130,0.0
4,2016-01-26-130,12.0
5,2016-01-26-130,0.0
6,2016-01-26-130,0.0
7,2016-01-26-130,82.0
8,2016-01-26-130,153.0
9,2016-01-26-130,1.0
11,2016-01-26-130,1.0
12,2016-01-26-130,5.0
13,2016-01-26-130,0.0
14,2016-01-26-130,4.0
16,2016-01-26-130,0.0
17,2016-01-26-130,0.0
18,2016-01-26-130,0.0
19,2016-01-26-130,1.0
20,2016-01-26-130,5.0
21,2016-01-26-130,2.0
22,2016-01-26-130,13.0
23,2016-01-26-130,53.0
24,2016-01-26-130,3.0
25,2016-01-26-130,1.0
26,2016-01-26-130,27.0
27,2016-01-26-130,9.0
28,2016-01-26-130,23.0
29,2016-01-26-130,1.0
30,2016-01-26-130,0.0
31,2016-01-26-130,1.0
32,2016-01-26-130,0.0
33,2016-01-26-130,0.0
34,2016-01-26-130,1.0
35,2016-01-26-130,1.0
36,2016-01-26-130,0.0
37,2016-01-26-130,8.0
38,2016-01-26-130,1.0
39,2016-01-26-130,2.0
40,2016-01-26-130,1.0
41,2016-01-26-130,0.0
42,2016-01-26-130,2.0
43,2016-01-26-130,1.0
45,2016-01-26-130,0.0
46,2016-01-26-130,4.0
47,2016-01-26-130,0.0
48,2016-01-26-130,71.0
49,2016-01-26-130,0.0
51,2016-01-26-130,554.0
52,2016-01-26-130,0.0
53,2016-01-26-130,0.0
54,2016-01-26-130,0.0
55,2016-01-26-130,0.0
56,2016-01-26-130,0.0
57,2016-01-26-130,0.0
58,2016-01-26-130,0.0
59,2016-01-26-130,0.0
61,2016-01-26-130,0.0
64,2016-01-26-130,0.0
65,2016-01-26-130,0.0
66,2016-01-26-130,0.0
1,2016-01-26-142,3.0
2,2016-01-26-142,0.0
4,2016-01-26-142,1.0
6,2016-01-26-142,0.0
7,2016-01-26-142,8.0
8,2016-01-26-142,7.0
9,2016-01-26-142,1.0
11,2016-01-26-142,0.0
12,2016-01-26-142,4.0
13,2016-01-26-142,0.0
14,2016-01-26-142,2.0
16,2016-01-26-142,0.0
17,2016-01-26-142,0.0
18,2016-01-26-142,0.0
19,2016-01-26-142,1.0
20,2016-01-26-142,1.0
21,2016-01-26-142,0.0
22,2016-01-26-142,8.0
23,2016-01-26-142,12.0
24,2016-01-26-142,1.0
25,2016-01-26-142,1.0
26,2016-01-26-142,2.0
27,2016-01-26-142,6.0
28,2016-01-26-142,5.0
29,2016-01-26-142,1.0
32,2016-01-26-142,0.0
33,2016-01-26-142,3.0
35,2016-01-26-142,0.0
36,2016-01-26-142,0.0
37,2016-01-26-142,2.0
38,2016-01-26-142,0.0
39,2016-01-26-142,1.0
40,2016-01-26-142,0.0
41,2016-01-26-142,0.0
42,2016-01-26-142,2.0
46,2016-01-26-142,2.0
47,2016-01-26-142,0.0
48,2016-01-26-142,13.0
51,2016-01-26-142,69.0
53,2016-01-26-142,0.0
54,2016-01-26-142,0.0
55,2016-01-26-142,0.0
56,2016-01-26-142,0.0
57,2016-01-26-142,0.0
60,2016-01-26-142,1.0
62,2016-01-26-142,0.0
64,2016-01-26-142,0.0
66,2016-01-26-142,0.0
1,2016-01-28-58,4.0
2,2016-01-28-58,0.0
3,2016-01-28-58,0.0
4,2016-01-28-58,74.0
5,2016-01-28-58,3.0
6,2016-01-28-58,25.0
7,2016-01-28-58,28.0
8,2016-01-28-58,212.0
9,2016-01-28-58,3.0
10,2016-01-28-58,1.0
11,2016-01-28-58,1.0
12,2016-01-28-58,4.0
13,2016-01-28-58,0.0
14,2016-01-28-58,22.0
16,2016-01-28-58,7.0
17,2016-01-28-58,0.0
18,2016-01-28-58,2.0
19,2016-01-28-58,2.0
20,2016-01-28-58,5.0
21,2016-01-28-58,2.0
22,2016-01-28-58,13.0
23,2016-01-28-58,192.0
24,2016-01-28-58,88.0
25,2016-01-28-58,28.0
26,2016-01-28-58,27.0
27,2016-01-28-58,8.0
28,2016-01-28-58,21.0
29,2016-01-28-58,5.0
30,2016-01-28-58,0.0
31,2016-01-28-58,2.0
32,2016-01-28-58,0.0
33,2016-01-28-58,0.0
34,2016-01-28-58,1.0
35,2016-01-28-58,2.0
36,2016-01-28-58,1.0
37,2016-01-28-58,241.0
38,2016-01-28-58,4.0
39,2016-01-28-58,0.0
40,2016-01-28-58,4.0
41,2016-01-28-58,2.0
42,2016-01-28-58,4.0
45,2016-01-28-58,0.0
46,2016-01-28-58,85.0
47,2016-01-28-58,1.0
48,2016-01-28-58,13.0
49,2016-01-28-58,1.0
50,2016-01-28-58,0.0
51,2016-01-28-58,73.0
52,2016-01-28-58,0.0
53,2016-01-28-58,16.0
54,2016-01-28-58,0.0
57,2016-01-28-58,0.0
58,2016-01-28-58,4.0
59,2016-01-28-58,0.0
61,2016-01-28-58,0.0
64,2016-01-28-58,0.0
65,2016-01-28-58,0.0
66,2016-01-28-58,0.0
1,2016-01-28-70,4.0
2,2016-01-28-70,0.0
3,2016-01-28-70,0.0
4,2016-01-28-70,4.0
5,2016-01-28-70,0.0
6,2016-01-28-70,3.0
7,2016-01-28-70,17.0
8,2016-01-28-70,88.0
9,2016-01-28-70,3.0
10,2016-01-28-70,0.0
11,2016-01-28-70,1.0
12,2016-01-28-70,5.0
13,2016-01-28-70,0.0
14,2016-01-28-70,10.0
16,2016-01-28-70,1.0
17,2016-01-28-70,0.0
18,2016-01-28-70,1.0
19,2016-01-28-70,2.0
20,2016-01-28-70,2.0
21,2016-01-28-70,2.0
22,2016-01-28-70,14.0
23,2016-01-28-70,161.0
24,2016-01-28-70,11.0
25,2016-01-28-70,1.0
26,2016-01-28-70,9.0
27,2016-01-28-70,9.0
28,2016-01-28-70,9.0
29,2016-01-28-70,4.0
31,2016-01-28-70,1.0
32,2016-01-28-70,1.0
33,2016-01-28-70,1.0
34,2016-01-28-70,0.0
35,2016-01-28-70,2.0
36,2016-01-28-70,0.0
37,2016-01-28-70,38.0
38,2016-01-28-70,5.0
39,2016-01-28-70,1.0
40,2016-01-28-70,1.0
41,2016-01-28-70,2.0
42,2016-01-28-70,4.0
45,2016-01-28-70,0.0
46,2016-01-28-70,10.0
47,2016-01-28-70,6.0
48,2016-01-28-70,12.0
49,2016-01-28-70,2.0
50,2016-01-28-70,1.0
51,2016-01-28-70,221.0
53,2016-01-28-70,0.0
54,2016-01-28-70,0.0
55,2016-01-28-70,0.0
56,2016-01-28-70,0.0
57,2016-01-28-70,0.0
58,2016-01-28-70,2.0
59,2016-01-28-70,0.0
61,2016-01-28-70,0.0
64,2016-01-28-70,0.0
65,2016-01-28-70,0.0
66,2016-01-28-70,0.0
1,2016-01-28-82,4.0
2,2016-01-28-82,0.0
3,2016-01-28-82,1.0
4,2016-01-28-82,7.0
5,2016-01-28-82,0.0
6,2016-01-28-82,5.0
7,2016-01-28-82,25.0
8,2016-01-28-82,85.0
9,2016-01-28-82,2.0
10,2016-01-28-82,0.0
11,2016-01-28-82,1.0
12,2016-01-28-82,4.0
13,2016-01-28-82,0.0
14,2016-01-28-82,5.0
16,2016-01-28-82,5.0
17,2016-01-28-82,0.0
18,2016-01-28-82,1.0
19,2016-01-28-82,1.0
20,2016-01-28-82,3.0
21,2016-01-28-82,1.0
22,2016-01-28-82,11.0
23,2016-01-28-82,63.0
24,2016-01-28-82,47.0
25,2016-01-28-82,1.0
26,2016-01-28-82,6.0
27,2016-01-28-82,8.0
28,2016-01-28-82,8.0
29,2016-01-28-82,5.0
31,2016-01-28-82,2.0
32,2016-01-28-82,0.0
33,2016-01-28-82,1.0
34,2016-01-28-82,1.0
35,2016-01-28-82,2.0
36,2016-01-28-82,3.0
37,2016-01-28-82,63.0
38,2016-01-28-82,1.0
39,2016-01-28-82,1.0
40,2016-01-28-82,3.0
41,2016-01-28-82,0.0
42,2016-01-28-82,3.0
43,2016-01-28-82,0.0
45,2016-01-28-82,0.0
46,2016-01-28-82,6.0
47,2016-01-28-82,4.0
48,2016-01-28-82,30.0
49,2016-01-28-82,0.0
51,2016-01-28-82,67.0
52,2016-01-28-82,1.0
53,2016-01-28-82,5.0
54,2016-01-28-82,0.0
56,2016-01-28-82,1.0
57,2016-01-28-82,0.0
58,2016-01-28-82,1.0
59,2016-01-28-82,1.0
61,2016-01-28-82,0.0
64,2016-01-28-82,0.0
65,2016-01-28-82,0.0
66,2016-01-28-82,0.0
1,2016-01-28-94,4.0
2,2016-01-28-94,0.0
3,2016-01-28-94,0.0
4,2016-01-28-94,5.0
5,2016-01-28-94,0.0
6,2016-01-28-94,1.0
7,2016-01-28-94,62.0
8,2016-01-28-94,128.0
9,2016-01-28-94,1.0
10,2016-01-28-94,0.0
11,2016-01-28-94,1.0
12,2016-01-28-94,3.0
13,2016-01-28-94,0.0
14,2016-01-28-94,21.0
16,2016-01-28-94,0.0
17,2016-01-28-94,0.0
18,2016-01-28-94,0.0
19,2016-01-28-94,1.0
20,2016-01-28-94,2.0
21,2016-01-28-94,1.0
22,2016-01-28-94,15.0
23,2016-01-28-94,152.0
24,2016-01-28-94,8.0
25,2016-01-28-94,1.0
26,2016-01-28-94,2.0
27,2016-01-28-94,9.0
28,2016-01-28-94,5.0
29,2016-01-28-94,1.0
30,2016-01-28-94,0.0
31,2016-01-28-94,1.0
32,2016-01-28-94,0.0
33,2016-01-28-94,0.0
34,2016-01-28-94,0.0
35,2016-01-28-94,1.0
36,2016-01-28-94,0.0
37,2016-01-28-94,61.0
38,2016-01-28-94,0.0
39,2016-01-28-94,1.0
40,2016-01-28-94,1.0
41,2016-01-28-94,0.0
42,2016-01-28-94,3.0
45,2016-01-28-94,0.0
46,2016-01-28-94,8.0
47,2016-01-28-94,1.0
48,2016-01-28-94,134.0
49,2016-01-28-94,1.0
51,2016-01-28-94,417.0
53,2016-01-28-94,1.0
54,2016-01-28-94,0.0
57,2016-01-28-94,0.0
59,2016-01-28-94,0.0
60,2016-01-28-94,0.0
61,2016-01-28-94,0.0
64,2016-01-28-94,0.0
65,2016-01-28-94,0.0
66,2016-01-28-94,0.0
1,2016-01-28-106,5.0
2,2016-01-28-106,2.0
3,2016-01-28-106,0.0
4,2016-01-28-106,4.0
5,2016-01-28-106,0.0
6,2016-01-28-106,0.0
7,2016-01-28-106,148.0
8,2016-01-28-106,88.0
9,2016-01-28-106,2.0
10,2016-01-28-106,0.0
11,2016-01-28-106,3.0
12,2016-01-28-106,15.0
13,2016-01-28-106,1.0
14,2016-01-28-106,48.0
16,2016-01-28-106,0.0
17,2016-01-28-106,0.0
18,2016-01-28-106,0.0
19,2016-01-28-106,2.0
20,2016-01-28-106,6.0
21,2016-01-28-106,3.0
22,2016-01-28-106,25.0
23,2016-01-28-106,206.0
24,2016-01-28-106,10.0
25,2016-01-28-106,1.0
26,2016-01-28-106,4.0
27,2016-01-28-106,17.0
28,2016-01-28-106,16.0
29,2016-01-28-106,2.0
30,2016-01-28-106,0.0
31,2016-01-28-106,1.0
32,2016-01-28-106,0.0
33,2016-01-28-106,0.0
34,2016-01-28-106,1.0
35,2016-01-28-106,4.0
36,2016-01-28-106,3.0
37,2016-01-28-106,45.0
38,2016-01-28-106,0.0
39,2016-01-28-106,1.0
40,2016-01-28-106,1.0
41,2016-01-28-106,1.0
42,2016-01-28-106,3.0
43,2016-01-28-106,1.0
45,2016-01-28-106,1.0
46,2016-01-28-106,16.0
47,2016-01-28-106,0.0
48,2016-01-28-106,260.0
49,2016-01-28-106,1.0
51,2016-01-28-106,728.0
53,2016-01-28-106,1.0
54,2016-01-28-106,0.0
55,2016-01-28-106,0.0
56,2016-01-28-106,1.0
57,2016-01-28-106,1.0
58,2016-01-28-106,0.0
59,2016-01-28-106,0.0
60,2016-01-28-106,0.0
61,2016-01-28-106,0.0
64,2016-01-28-106,0.0
65,2016-01-28-106,0.0
66,2016-01-28-106,1.0
1,2016-01-28-118,6.0
2,2016-01-28-118,0.0
3,2016-01-28-118,0.0
4,2016-01-28-118,3.0
5,2016-01-28-118,0.0
6,2016-01-28-118,1.0
7,2016-01-28-118,97.0
8,2016-01-28-118,114.0
9,2016-01-28-118,1.0
11,2016-01-28-118,2.0
12,2016-01-28-118,4.0
13,2016-01-28-118,0.0
14,2016-01-28-118,7.0
16,2016-01-28-118,0.0
17,2016-01-28-118,0.0
18,2016-01-28-118,0.0
19,2016-01-28-118,2.0
20,2016-01-28-118,5.0
21,2016-01-28-118,2.0
22,2016-01-28-118,10.0
23,2016-01-28-118,47.0
24,2016-01-28-118,4.0
25,2016-01-28-118,1.0
26,2016-01-28-118,20.0
27,2016-01-28-118,8.0
28,2016-01-28-118,9.0
29,2016-01-28-118,2.0
30,2016-01-28-118,0.0
31,2016-01-28-118,1.0
32,2016-01-28-118,1.0
33,2016-01-28-118,0.0
34,2016-01-28-118,1.0
35,2016-01-28-118,7.0
36,2016-01-28-118,0.0
37,2016-01-28-118,8.0
38,2016-01-28-118,0.0
39,2016-01-28-118,0.0
40,2016-01-28-118,0.0
41,2016-01-28-118,1.0
42,2016-01-28-118,3.0
43,2016-01-28-118,0.0
44,2016-01-28-118,0.0
45,2016-01-28-118,0.0
46,2016-01-28-118,3.0
47,2016-01-28-118,0.0
48,2016-01-28-118,47.0
49,2016-01-28-118,1.0
51,2016-01-28-118,197.0
52,2016-01-28-118,0.0
53,2016-01-28-118,2.0
54,2016-01-28-118,0.0
56,2016-01-28-118,0.0
57,2016-01-28-118,0.0
58,2016-01-28-118,0.0
59,2016-01-28-118,0.0
64,2016-01-28-118,0.0
66,2016-01-28-118,0.0
1,2016-01-28-130,6.0
2,2016-01-28-130,0.0
3,2016-01-28-130,1.0
4,2016-01-28-130,30.0
6,2016-01-28-130,1.0
7,2016-01-28-130,95.0
8,2016-01-28-130,193.0
9,2016-01-28-130,1.0
10,2016-01-28-130,0.0
11,2016-01-28-130,1.0
12,2016-01-28-130,4.0
13,2016-01-28-130,0.0
14,2016-01-28-130,23.0
16,2016-01-28-130,0.0
17,2016-01-28-130,0.0
18,2016-01-28-130,0.0
19,2016-01-28-130,8.0
20,2016-01-28-130,16.0
21,2016-01-28-130,2.0
22,2016-01-28-130,14.0
23,2016-01-28-130,102.0
